orig_destination_distance,hotel_continent,hotel_country,hotel_market,length_of_stay,srch_destination_id,is_package,srch_destination_type_id,srch_children_cnt,user_location_region,user_location_country_66,posa_continent_3,srch_ci_DoW_Tuesday,is_booking,srch_adults_cnt,srch_ci_DoW_Monday,site_name_2,date_time_MoY_May,is_mobile,cnt,date_time_DoW_Thursday,date_time_MoY_December
163.8601,2,1,1230,2,12269,0,6,0,174,1,1,0,1,2,0,1,0,0,1,0,0
593.651,2,1,661,5,24845,0,6,0,174,1,1,0,0,1,0,1,0,0,1,0,0
386.264,2,1,628,2,12206,0,6,0,174,1,1,0,0,2,0,1,0,0,4,0,0
5179.0157,3,0,107,1,8747,0,1,0,174,1,1,0,1,1,0,1,0,0,1,0,0
250.9931,2,1,1053,2,26845,0,1,0,258,1,1,0,0,2,0,1,0,1,1,0,0
95.7179,2,1,1230,1,8279,0,1,0,174,1,1,0,0,2,1,1,0,0,1,0,1
231.9754,2,1,679,2,15093,0,1,0,226,1,1,0,1,2,0,1,0,1,1,0,0
10345.7978,3,0,1242,2,40799,0,6,0,220,1,1,0,0,2,0,1,0,0,1,0,0
2429.8597,2,0,391,2,8811,0,1,0,155,0,1,0,1,3,0,0,1,0,1,0,0
2419.0456,2,1,675,3,8267,0,1,0,174,1,1,0,0,2,0,1,0,0,1,0,0
3836.7651,6,0,1478,4,51923,0,1,0,337,1,1,0,0,2,0,1,0,0,1,0,0
344.0559,2,1,675,1,12233,0,6,0,354,0,1,0,0,2,0,0,0,0,1,0,0
1792.8938,4,0,200,7,9171,0,1,0,337,1,1,0,0,2,0,1,0,1,1,1,0
2352.5779,4,0,114,6,21751,1,1,2,354,0,1,0,0,2,0,0,0,0,1,0,0
216.8581,2,1,719,2,1542,0,1,0,260,1,1,0,0,2,1,1,1,0,1,0,0
303.4847,2,1,751,3,11850,0,1,0,314,1,1,0,0,2,0,1,0,0,1,1,0
352.7719,2,0,750,2,14875,0,1,2,385,0,1,0,0,2,0,0,0,0,1,1,0
6242.4707,6,0,29,4,8746,1,1,0,174,1,1,0,0,2,0,1,0,0,1,0,0
482.0122,2,1,661,1,24846,0,6,0,340,1,1,0,0,2,0,1,0,0,1,0,0
2419.2795,2,1,1230,4,8279,1,1,0,314,1,1,0,0,4,0,1,0,0,1,0,0
909.9097,2,1,675,2,8267,0,1,0,220,1,1,0,0,1,0,1,0,0,1,0,0
2416.0846,4,0,110,4,12188,1,6,0,174,1,1,0,0,2,0,1,0,0,1,0,0
80.2196,2,1,686,1,19493,0,6,2,220,1,1,0,0,2,0,1,0,0,1,1,0
3.7765,2,1,701,5,8260,0,1,3,220,1,1,1,0,2,0,1,0,0,3,0,0
883.0858,2,1,682,2,8268,1,1,2,351,1,1,0,0,2,0,1,0,0,1,0,1
1502.5723,4,0,203,3,6544,1,3,0,220,1,1,0,0,2,0,1,1,0,1,0,0
120.9521,2,1,663,1,8281,0,1,0,155,0,1,0,0,2,0,0,1,1,3,0,0
44.2235,2,1,366,1,12175,0,6,1,174,1,1,0,0,2,1,1,0,0,1,0,0
743.9344,2,0,399,4,8288,0,1,2,174,1,1,0,0,5,1,1,0,0,1,0,0
2875.4179,3,0,1701,4,11815,1,1,0,500,0,0,0,0,2,0,0,1,0,1,0,0
499.0133,2,1,412,4,8277,0,1,0,442,1,1,0,0,3,0,1,0,0,7,0,0
5437.4406,6,0,19,3,8253,0,1,0,174,1,1,0,0,2,0,1,0,0,2,0,0
1948.6259,4,0,256,6,18601,0,3,2,447,1,1,0,0,2,0,1,0,0,1,0,0
605.1091,2,1,191,4,25335,0,6,2,258,1,1,0,0,2,0,1,0,0,1,0,0
9947.3241,2,1,675,7,8267,0,1,0,500,0,1,0,0,4,0,1,0,0,2,0,0
1339.4373,2,1,628,5,8250,0,1,0,294,1,1,0,0,2,0,1,0,0,1,0,0
2236.6414,2,1,628,1,8250,0,1,0,348,1,1,0,0,2,0,1,0,0,1,1,0
1959.1814,2,1,628,3,12208,0,6,0,331,1,1,1,0,4,0,1,0,0,1,1,1
995.8666,2,1,409,1,12201,1,6,0,351,1,1,0,0,1,0,1,0,0,1,0,0
187.5363,2,1,690,3,8223,0,1,0,348,1,0,0,0,1,0,0,0,1,1,0,0
990.6046,2,1,628,3,8250,0,1,0,155,0,1,1,0,3,0,0,0,0,1,0,0
7015.1105,6,0,237,2,16316,0,5,0,174,1,1,0,1,1,0,1,0,0,1,0,0
142.699,2,1,582,1,28551,0,6,0,220,1,1,0,0,2,1,1,1,0,1,0,0
2677.3331,2,1,690,3,12185,0,6,1,174,1,1,0,0,2,0,1,0,0,5,0,0
2549.7912,2,1,682,2,8268,0,1,0,462,1,1,0,0,1,0,1,0,0,1,0,1
209.5425,2,1,675,2,12233,0,6,0,448,1,1,0,0,3,0,1,0,0,2,0,0
1609.8675,3,0,1701,12,20116,0,6,0,462,0,0,0,0,2,0,0,0,0,1,0,0
7385.3341,3,0,230,1,12682,0,5,0,174,1,1,0,0,2,1,1,1,0,1,0,0
285.3762,2,0,401,2,1901,0,1,0,155,0,1,0,0,3,0,0,0,0,1,0,0
832.7633,2,1,682,4,8268,0,1,0,363,1,1,0,0,2,0,1,0,0,1,0,1
111.1023,2,1,569,2,11542,0,3,0,314,1,1,0,1,2,0,1,0,0,1,0,0
1.3511,2,1,682,5,8268,0,1,2,220,1,1,0,0,2,1,1,0,0,1,0,0
253.7048,2,1,628,2,12206,0,6,2,174,1,1,0,0,2,0,1,0,0,2,0,0
4247.792,6,0,175,3,1103,0,3,1,354,0,1,1,0,1,0,0,0,0,1,0,0
4462.0225,6,0,23,5,8263,0,1,0,354,0,1,0,0,1,0,0,0,0,1,1,0
2447.9536,2,1,676,3,6499,0,3,2,356,1,1,0,0,2,0,1,0,0,1,0,0
207.121,2,1,628,1,8250,0,1,0,174,1,1,0,0,2,0,1,0,1,1,0,0
1373.5932,4,0,116,2,22114,0,1,0,220,1,1,0,0,2,0,1,0,0,2,1,0
256.7942,2,1,361,1,18790,0,1,1,174,1,1,0,1,2,1,1,0,0,1,1,0
424.8957,0,0,1023,3,8849,0,1,2,500,0,0,0,0,2,0,0,0,0,1,0,0
1066.0759,2,1,699,3,11353,1,1,0,348,1,1,1,0,2,0,1,1,0,4,0,0
3720.0326,6,0,275,1,21961,0,6,1,354,0,1,0,0,2,0,0,0,0,1,0,0
357.3558,2,1,366,2,12175,0,6,1,174,1,1,1,0,2,0,1,0,1,1,0,0
1029.8039,2,1,628,3,12206,1,6,0,155,0,1,0,0,2,0,0,0,1,2,0,0
2280.3152,4,0,209,6,12019,1,1,0,354,0,1,0,0,2,0,0,0,0,1,1,0
307.2376,2,1,1351,1,8265,0,1,0,258,1,1,0,0,2,0,1,0,0,1,0,0
3830.3265,6,0,2,2,55649,0,3,0,348,1,1,0,0,2,0,1,0,0,1,0,0
323.0738,2,1,1507,8,25752,0,6,0,331,1,1,0,0,2,0,1,0,0,1,0,0
2318.2278,2,1,191,9,8291,0,1,2,174,1,1,0,0,2,0,1,0,0,1,0,0
993.2934,2,1,665,7,8839,1,1,0,324,1,1,0,0,2,0,1,0,1,1,1,1
2401.6937,2,1,675,2,8267,0,1,0,462,1,1,1,0,2,0,1,0,0,1,0,0
2703.6035,4,0,110,7,8791,1,1,0,462,1,1,0,0,2,1,1,0,1,1,0,1
906.6635,4,0,1503,8,11439,1,1,0,220,1,1,0,0,1,0,1,0,0,1,1,0
1581.6901,2,1,1230,3,8279,1,1,0,321,1,1,0,1,2,0,1,0,0,1,0,0
580.8375,4,0,1501,3,8826,0,1,0,220,1,1,0,0,2,0,1,0,1,2,0,0
4563.4182,3,0,73,7,21222,0,1,0,395,0,0,0,0,2,1,0,0,0,1,0,0
349.5055,2,1,532,1,1012,0,1,0,293,1,1,0,0,3,0,1,0,0,3,0,1
1809.5975,4,0,1532,7,8810,0,1,0,321,1,1,1,0,2,0,1,0,0,1,0,1
1710.6202,4,0,111,4,8825,1,3,0,348,1,1,0,0,2,0,1,0,0,2,0,1
193.1451,2,1,731,1,27032,0,6,0,467,1,1,0,0,1,0,1,0,0,1,0,0
56.885,2,0,750,1,14875,0,1,1,354,0,1,0,0,2,0,0,0,1,5,0,1
581.1909,2,1,409,1,42401,0,6,0,143,1,1,0,0,2,0,1,0,0,2,0,0
3459.6205,6,0,19,5,8253,0,1,0,348,1,1,0,0,2,0,1,0,0,1,0,0
1612.9682,4,0,126,7,11938,1,1,0,348,1,1,0,0,4,0,1,0,0,1,0,0
4541.9736,6,0,2,3,8788,0,1,2,254,1,1,0,0,2,0,1,0,0,1,0,1
435.478,2,1,637,2,8230,1,1,0,354,0,1,0,0,1,0,0,0,0,9,0,0
55.7045,2,1,666,2,25094,0,6,0,184,1,1,0,0,2,0,1,0,0,1,0,0
26.1229,2,1,1042,1,24603,0,1,0,174,1,1,0,1,1,0,1,0,0,1,0,0
1753.6538,2,1,365,1,12603,0,5,0,258,1,1,0,0,1,0,1,0,0,1,0,0
483.5909,2,1,660,1,8273,0,1,0,174,1,1,0,0,4,0,1,0,0,1,0,0
188.9636,2,0,370,2,25944,0,6,0,135,0,1,0,0,2,0,0,0,0,1,0,0
3930.6316,6,0,39,5,8293,0,1,1,348,1,1,1,0,3,0,1,0,0,1,1,0
4831.7482,4,0,2027,6,8275,1,1,0,337,1,1,0,0,2,0,1,0,0,1,0,0
4350.0107,6,0,29,3,8746,0,1,0,363,1,1,0,0,2,0,1,0,0,1,1,0
367.0238,2,1,1632,1,64627,0,6,2,174,1,1,0,0,2,0,1,0,0,1,0,0
48.6081,2,1,366,2,60869,1,4,1,174,1,1,0,0,2,0,1,1,0,1,0,0
129.2321,2,1,1015,1,12000,0,1,0,174,1,1,0,0,2,0,1,0,0,1,0,0
6022.532,3,0,46,6,20226,0,6,0,142,1,1,1,0,2,0,1,0,0,1,0,1
5963.7257,6,0,2,4,8788,0,1,0,174,1,1,0,0,3,0,1,0,0,1,0,0
1431.2103,2,1,675,4,7635,0,3,0,442,1,1,0,0,2,0,1,0,0,1,0,1
408.8491,2,1,614,2,723,0,1,0,226,1,1,1,0,2,0,1,0,1,2,0,0
193.1514,2,0,960,1,26023,0,6,0,354,0,1,0,0,2,0,0,0,0,1,0,0
563.9207,6,0,1399,6,994,1,1,0,366,0,0,0,0,2,0,0,1,1,1,0,0
529.7637,4,0,110,3,8791,1,1,0,220,1,1,0,0,2,0,1,0,0,3,1,0
2344.7264,2,1,701,3,12227,0,6,0,174,1,1,0,0,2,0,1,0,0,1,0,0
857.2079,2,1,1639,1,25011,0,6,0,442,1,1,0,0,2,1,1,0,1,1,0,0
130.1021,2,1,367,2,9147,0,1,0,174,1,1,0,0,1,1,1,0,0,6,0,1
777.42,2,1,451,6,12424,0,5,0,220,1,1,0,0,1,0,1,0,0,1,0,0
477.8401,2,1,676,2,12236,0,6,0,331,1,1,0,0,2,0,0,0,1,1,0,0
349.2879,2,1,190,2,8279,0,1,0,174,1,1,0,0,2,0,1,0,0,1,0,0
327.2002,2,1,928,1,27542,0,6,1,196,1,1,0,1,1,0,1,0,0,1,0,0
4121.534,0,0,59,5,11917,1,1,0,174,1,1,0,0,2,0,1,0,1,2,0,0
1126.0389,4,0,201,1,11334,0,1,0,220,1,1,0,0,2,0,1,0,0,1,0,0
216.4538,2,1,676,2,6499,0,3,0,448,1,1,0,0,2,0,1,1,0,4,0,0
4221.8743,6,0,27,8,8745,0,1,2,321,1,1,0,0,3,0,1,0,1,1,0,1
5444.3897,6,0,12,3,8740,0,1,0,155,0,1,0,0,2,0,0,0,0,1,0,0
1567.2604,4,0,111,7,8825,0,3,0,340,1,1,0,0,2,0,1,0,0,1,0,0
3478.4022,4,0,1503,12,11439,1,1,0,174,1,1,0,0,2,0,1,0,1,1,1,0
5711.5254,6,0,1780,1,22500,0,1,0,174,1,1,0,0,2,0,1,0,0,1,0,0
2166.9278,2,1,1230,3,12826,0,5,0,351,1,1,0,0,3,0,1,0,0,1,0,0
519.7134,2,1,628,5,8250,0,1,0,256,1,1,0,0,3,1,1,0,0,3,0,0
1.2025,2,1,723,2,12010,0,1,0,256,1,1,0,0,2,0,1,0,0,1,0,0
2204.374,2,0,399,3,8288,0,1,0,354,0,1,0,0,2,0,0,0,0,1,1,0
260.1479,2,1,689,2,30429,0,4,0,363,1,1,0,0,1,0,1,0,0,4,0,0
735.0919,2,1,682,1,12654,0,5,0,500,0,1,0,0,8,1,1,0,0,1,0,0
660.6391,2,1,406,1,12192,0,6,0,184,1,1,0,0,2,0,1,0,0,1,0,1
4.582,2,1,508,1,27046,0,6,0,318,1,1,0,0,2,0,1,0,0,1,0,1
1726.1477,2,1,628,5,8250,1,1,0,318,1,1,0,0,2,0,1,0,0,1,0,0
1935.2007,2,0,402,4,8854,1,1,0,318,1,1,0,0,2,0,1,0,0,1,0,0
194.4434,2,1,744,1,12350,0,5,0,325,1,1,0,0,2,1,1,0,1,2,0,0
146.7802,2,1,688,1,8219,0,1,0,363,1,1,0,0,4,0,1,0,0,1,0,0
4473.1131,6,0,1913,2,10086,0,3,0,155,0,1,0,0,1,0,0,1,0,1,0,0
1357.818,4,0,110,1,8791,0,1,1,196,1,1,0,0,2,0,1,0,0,1,0,0
5545.6388,6,0,27,2,8745,0,1,1,174,1,1,0,0,2,0,1,0,0,1,0,0
1298.0587,2,1,701,2,8260,0,1,2,288,1,1,0,0,2,0,1,0,0,1,0,0
158.7487,2,1,422,3,34896,0,4,0,314,1,1,0,0,4,1,1,0,1,2,0,0
1532.6947,4,0,1532,3,8810,1,1,0,174,1,1,0,0,2,0,1,0,0,4,1,1
716.9549,2,1,679,7,15093,0,1,1,314,1,1,0,0,2,0,1,0,0,2,0,0
2467.0105,2,1,676,1,12576,0,5,1,174,1,1,0,1,1,0,1,0,0,1,0,0
0.8996,2,1,701,6,44045,0,3,0,220,1,1,0,0,1,0,1,1,0,3,1,0
5228.1459,3,0,757,3,41925,0,1,2,174,1,1,0,0,1,0,1,0,0,4,0,0
184.6638,2,0,370,3,25944,0,6,2,135,0,1,0,0,1,0,0,0,0,1,1,0
1231.7644,0,0,1303,4,22589,0,6,2,500,0,0,0,0,2,0,0,0,0,1,1,0
2000.8903,6,0,1410,12,18965,1,1,0,244,0,0,0,0,2,1,0,0,0,1,0,1
54.9856,0,0,959,1,18093,0,1,3,500,0,0,0,0,1,0,0,0,0,1,0,1
4782.8862,2,1,675,3,8267,0,1,0,416,0,0,0,0,3,0,0,1,0,2,0,0
6692.0359,6,0,245,3,8245,0,1,0,174,1,1,1,0,2,0,1,0,0,1,0,0
2660.4651,4,0,111,4,8825,0,3,0,356,1,1,0,0,2,0,1,0,0,1,0,0
304.9943,2,1,365,2,12217,0,6,0,174,1,1,0,0,2,0,1,0,0,2,0,0
179.6599,2,1,694,8,11994,0,6,2,448,1,1,0,0,1,0,1,0,0,1,0,0
804.0777,6,0,32,3,8285,0,1,0,171,0,1,0,0,2,0,1,0,0,1,0,0
725.6064,4,0,1957,2,883,0,1,1,174,1,1,0,0,1,0,1,0,0,1,0,0
2957.9619,4,0,201,7,20042,1,6,0,416,0,0,0,0,2,0,0,0,1,1,0,0
112.2925,2,1,729,1,5098,1,3,7,467,1,1,0,0,4,0,1,0,0,1,0,0
2452.681,2,1,675,1,8267,0,1,0,174,1,1,0,0,1,0,1,0,0,1,0,0
765.0199,2,1,682,5,8268,0,1,0,448,1,1,0,0,2,0,1,0,0,4,0,1
3.3903,2,0,988,1,24161,0,4,2,354,0,1,0,0,2,1,0,0,1,1,1,0
224.3887,2,1,192,2,8249,0,1,0,322,1,1,0,0,4,0,1,0,0,6,0,0
270.7285,2,1,225,3,33078,0,4,2,363,1,1,0,0,2,0,1,0,0,1,0,1
104.2997,2,1,191,3,12281,0,6,0,448,1,1,1,0,2,0,1,0,1,1,0,1
1963.6454,0,0,58,8,14907,1,1,1,500,0,0,0,0,4,0,0,0,1,3,0,0
882.8368,2,1,412,2,12261,0,6,2,226,1,1,0,0,2,0,1,0,1,2,0,0
6379.4723,3,0,61,2,6573,0,6,0,155,0,1,0,0,2,0,0,0,0,2,0,0
286.2609,2,1,662,2,8820,0,1,0,184,1,1,0,0,1,0,1,0,0,2,0,0
314.2573,2,0,383,5,6843,0,1,2,354,0,1,0,0,2,0,0,0,0,1,0,0
698.3865,2,1,679,3,15093,0,1,2,448,1,1,0,0,1,0,1,1,0,1,0,0
2696.2744,2,1,699,1,11353,0,1,1,356,1,1,0,0,2,0,1,0,1,1,0,1
5655.1068,6,0,27,5,12242,0,6,0,174,1,1,0,0,2,0,1,1,0,4,1,0
121.572,2,1,513,2,27488,0,1,0,258,1,1,0,0,2,0,1,0,0,2,0,0
493.6304,2,1,623,2,11569,0,1,0,318,1,1,0,0,2,0,1,0,0,1,0,0
618.0196,2,1,675,3,7635,0,3,0,260,1,1,0,0,4,0,1,0,0,1,0,0
163.7737,2,1,689,1,5103,0,3,1,348,1,1,0,0,1,0,1,0,0,2,0,0
206.5238,2,1,651,4,21489,0,1,0,462,1,1,0,0,2,0,1,0,1,1,0,0
1944.4132,2,1,587,1,10779,0,1,0,448,1,1,0,0,2,0,1,0,0,1,0,0
13.2072,2,1,628,1,23247,0,6,0,346,1,1,0,1,1,0,1,0,1,1,0,1
4654.1465,6,0,1908,1,23030,0,6,0,184,1,0,0,0,1,1,0,1,0,1,1,0
258.9719,2,1,841,1,3555,0,3,0,226,1,1,0,0,1,0,1,0,0,1,0,0
1025.0586,4,0,110,7,8791,1,1,3,442,1,1,0,0,2,0,1,0,0,3,0,0
4137.7606,6,0,1089,2,21872,0,1,0,196,1,1,1,0,4,0,1,0,0,1,1,0
1502.4851,2,1,701,2,8260,0,1,0,321,1,1,0,0,2,0,1,0,0,1,0,0
5289.797,4,0,1939,1,8225,0,1,0,442,1,1,0,1,2,0,1,0,0,1,0,0
1213.6051,2,1,699,2,12495,0,5,0,354,0,1,0,0,2,0,0,0,0,1,0,0
3218.2767,2,1,212,14,8859,1,1,0,135,0,1,0,0,2,0,0,0,0,2,0,0
5670.0641,6,0,29,4,8746,0,1,0,462,1,1,0,0,2,0,1,0,0,2,0,0
2088.4625,2,0,399,1,26414,0,6,0,354,0,1,0,0,4,0,0,0,0,1,1,0
461.755,2,1,1230,2,12826,0,5,0,174,1,1,0,0,2,0,1,0,0,1,0,0
1136.2432,4,0,110,3,8791,1,1,0,448,1,1,0,0,2,0,1,0,0,1,1,0
8725.5303,3,0,230,2,20404,0,6,0,448,1,1,0,0,3,0,1,0,0,1,0,0
4860.849,2,1,1457,1,14984,0,1,2,244,0,0,0,0,1,1,0,0,1,1,0,0
4878.2138,0,0,59,5,11918,0,3,0,155,0,1,0,0,2,0,0,0,0,2,0,0
1.489,2,0,397,2,26022,0,6,0,354,0,1,0,0,1,0,0,0,0,1,0,1
1833.6724,2,1,365,5,12215,0,6,0,318,1,1,0,0,2,0,1,0,0,1,0,0
299.6245,6,0,27,2,8745,0,1,0,244,0,0,0,0,2,0,0,0,0,1,0,0
4399.2458,6,0,29,2,18489,0,6,0,354,0,1,0,1,2,0,0,0,0,1,0,0
1438.2718,4,0,1547,6,22391,1,1,0,143,1,1,0,0,2,0,1,0,0,5,0,0
5567.9368,0,0,58,6,14907,1,1,0,174,1,1,0,0,2,0,1,0,0,1,0,0
344.7938,2,1,1230,2,14379,0,4,0,174,1,1,0,0,2,0,1,0,0,1,0,0
469.1413,2,1,682,2,13441,0,4,0,143,1,1,0,0,2,0,1,0,0,1,0,0
2679.5219,4,0,126,7,11938,0,1,0,135,0,1,0,0,2,0,0,0,0,1,0,1
980.1203,2,1,412,3,8277,0,1,0,404,1,1,0,0,1,0,1,0,0,1,0,0
1014.9457,2,1,682,3,8268,0,1,0,258,1,1,0,0,1,0,1,0,1,1,0,0
164.8537,2,0,374,2,8798,0,1,0,135,0,1,0,0,2,1,0,0,0,1,0,1
4768.7474,6,0,19,2,8253,0,1,0,155,0,1,0,0,2,1,0,0,0,1,0,0
2937.7588,2,1,363,3,8838,0,1,0,330,0,1,0,0,2,1,0,0,0,2,0,0
95.41,2,0,397,1,8287,0,1,0,348,1,1,0,0,2,0,1,0,0,3,0,0
1792.4037,4,0,1532,8,12260,1,6,0,258,1,1,0,0,2,0,1,0,0,2,0,0
1553.5024,4,0,1503,5,11439,0,1,1,348,1,1,0,0,2,0,1,0,0,1,0,0
2607.0953,2,1,365,2,8254,1,1,0,311,1,1,0,0,1,0,1,0,0,3,0,0
1252.7716,4,0,1532,6,8810,1,1,0,149,1,1,0,0,2,0,1,0,0,3,0,0
6894.9346,4,0,2027,3,8275,0,1,1,462,1,1,0,0,2,0,1,1,0,1,0,0
202.0699,2,1,690,2,35308,0,4,0,337,1,1,0,0,1,0,1,0,0,1,0,0
1934.8911,4,0,2074,1,628,0,1,0,220,1,1,0,0,2,0,1,0,0,2,0,0
843.4415,2,1,682,3,17672,1,6,1,442,1,1,1,0,2,0,1,0,0,1,0,0
1730.2796,4,0,1600,7,9600,1,1,0,311,1,1,0,1,2,0,1,0,0,1,0,0
6842.5768,6,0,1418,2,21773,0,6,0,174,1,1,1,0,2,0,1,0,0,1,0,0
2593.0248,4,0,202,3,8976,1,1,0,258,1,1,0,0,2,0,1,0,0,2,1,0
240.8335,2,1,406,1,8235,0,1,0,442,1,1,0,0,2,0,1,0,0,1,0,0
237.8642,2,1,365,2,8254,0,1,2,346,1,1,0,0,3,0,0,0,1,2,1,0
925.7982,2,1,1241,1,14985,0,1,0,184,1,1,0,0,1,0,1,0,0,3,0,0
9.4255,2,1,743,3,8218,0,1,0,442,1,1,0,0,1,1,1,0,0,2,0,0
261.6563,2,1,623,3,11569,0,1,0,348,1,1,0,0,2,0,1,0,0,1,0,0
916.0085,2,1,671,4,30790,1,4,0,149,1,1,1,0,4,0,1,0,0,1,0,0
774.6315,2,1,654,1,12003,0,1,0,322,1,1,0,0,2,0,1,0,0,1,0,0
470.6438,2,1,191,1,8291,1,1,0,260,1,1,1,0,5,0,1,0,0,1,0,0
8720.1015,3,0,67,10,557,0,3,2,220,1,1,0,0,2,1,1,0,1,1,0,0
416.4026,2,1,628,2,8250,0,1,0,174,1,1,0,0,2,0,1,0,0,1,0,0
415.5822,2,1,556,2,44201,0,8,0,331,1,1,0,0,1,0,1,0,0,1,0,0
831.7683,2,1,656,3,8236,1,1,0,174,1,1,0,0,1,1,1,0,0,4,0,0
7923.9618,3,0,46,2,20225,0,6,0,174,1,1,0,0,2,0,1,0,0,1,0,0
2655.1409,2,1,213,4,12222,0,6,0,462,1,1,1,0,2,0,1,0,0,1,0,1
411.9329,2,1,701,1,8260,0,1,1,220,1,1,0,0,1,1,1,0,0,1,0,0
8586.5434,6,0,1466,2,8862,0,1,0,462,0,0,1,1,2,0,0,0,0,1,0,0
7308.2536,3,0,64,2,22402,0,1,0,354,0,1,0,0,2,1,0,0,0,5,0,0
351.0557,2,1,1230,3,8279,0,1,0,174,1,1,0,0,2,0,1,0,0,1,0,0
255.3009,2,1,696,1,8271,0,1,0,311,1,1,0,0,2,0,1,0,0,1,0,0
4998.0343,6,0,1452,1,8745,0,1,0,462,1,1,0,0,4,0,1,1,0,1,0,0
3637.5894,6,0,8,8,12432,0,5,0,335,1,1,0,0,1,0,1,0,0,3,1,0
254.7892,2,1,365,3,13233,0,4,0,174,1,1,0,0,2,0,1,0,0,3,0,1
2.5625,2,1,628,2,12208,0,6,0,346,1,1,0,0,2,0,1,0,0,2,0,0
635.7379,2,1,191,6,8291,1,1,0,467,1,1,1,0,1,0,1,1,0,4,0,0
808.1329,2,1,701,1,8260,0,1,0,435,1,1,0,0,1,0,1,0,0,1,0,1
9304.9297,4,0,2063,3,48884,0,6,0,500,0,0,0,0,2,1,0,0,0,1,1,1
4829.5153,6,0,245,1,8245,0,1,0,311,1,1,0,0,2,0,1,0,0,1,0,1
5174.1677,3,0,108,2,8744,0,1,2,135,0,1,0,0,4,0,0,0,0,1,0,0
4772.0876,6,0,892,4,42057,0,6,0,435,1,1,1,0,2,0,1,0,0,3,1,0
1748.346,2,1,637,3,8230,0,1,1,174,1,1,0,0,2,0,1,0,0,1,1,0
2318.0518,2,1,699,2,12495,0,5,0,174,1,1,0,0,2,0,1,0,1,3,0,0
3726.2404,4,0,1509,7,8814,1,1,0,462,1,1,0,0,1,0,1,0,0,1,0,0
1353.1519,2,1,661,1,8276,0,1,0,260,1,1,0,0,3,0,1,1,0,1,0,0
164.3131,2,1,356,1,24286,0,6,1,174,1,1,0,0,1,0,1,0,0,1,0,0
1413.2611,2,0,384,3,8262,0,1,0,220,1,1,0,0,1,0,1,0,0,1,1,0
615.9309,2,1,629,1,23663,0,6,0,184,1,1,1,0,2,0,1,0,0,1,0,0
186.2272,2,1,412,1,8277,0,1,0,442,1,1,0,0,2,0,1,0,0,2,0,1
8226.0242,3,0,230,13,8256,1,1,0,318,1,1,0,0,1,0,1,0,0,1,0,0
1182.0748,4,0,115,1,883,0,1,0,174,1,1,0,0,2,0,1,0,0,3,0,0
299.2038,2,1,448,3,25109,0,6,0,363,1,1,0,0,2,0,1,0,0,1,0,0
734.6974,2,1,675,1,44201,0,8,0,226,1,1,0,0,2,0,1,0,1,1,0,0
165.2988,2,1,427,2,17859,0,1,0,226,1,1,0,0,2,0,1,0,0,1,0,0
364.2712,6,0,27,2,8745,0,1,2,436,0,0,0,0,2,1,0,0,0,1,0,0
2567.0896,2,1,365,1,12603,0,5,2,311,1,1,0,0,2,0,1,0,1,2,0,0
5226.4675,3,0,1078,2,43595,1,4,2,174,1,1,1,0,2,0,1,0,0,1,0,0
2895.371,4,0,1455,4,13371,0,4,0,462,1,1,0,0,2,0,1,0,0,1,0,1
198.3684,2,1,689,1,8223,0,1,0,348,1,1,0,0,2,0,1,0,0,1,0,0
4093.9144,6,0,24,5,8743,0,1,0,363,1,1,0,0,2,0,1,0,0,1,0,0
361.7493,4,0,1357,5,1916,1,1,2,500,0,1,0,0,2,0,1,0,0,3,0,0
5469.4085,6,0,12,6,12496,1,5,0,442,1,1,0,0,2,0,1,0,0,1,1,0
3460.5625,4,0,2067,4,15105,0,3,0,155,0,1,0,0,2,0,0,0,0,1,0,0
9543.9013,3,0,1242,7,8819,0,1,0,348,1,1,0,0,2,1,1,0,0,3,0,0
2397.6633,2,1,212,9,8859,1,1,2,174,1,1,0,0,2,0,1,0,0,1,0,1
6307.2519,4,0,2034,2,12526,0,5,1,174,1,1,0,0,2,0,1,1,0,1,0,0
1493.9578,2,1,191,2,8291,1,1,0,184,1,1,0,0,2,0,1,0,1,1,0,0
208.745,2,1,529,3,4542,0,3,0,335,1,1,0,0,1,0,1,0,0,1,0,1
70.1044,2,1,682,1,47668,0,4,0,220,1,1,0,0,2,0,1,0,1,1,0,0
1454.6464,2,1,1230,2,8279,0,1,0,442,1,1,0,0,3,0,1,0,0,2,0,0
2431.8359,2,1,368,4,8278,1,1,0,348,1,1,0,0,2,1,1,0,1,1,0,0
2498.2752,2,1,701,5,8260,1,1,0,135,0,1,0,0,2,1,0,0,0,7,0,0
104.1628,2,1,367,1,9147,0,1,0,174,1,1,0,0,2,0,1,0,0,1,1,0
2390.3956,4,0,110,1,8791,0,1,2,174,1,1,0,0,2,0,1,0,0,1,0,0
714.7279,2,1,364,1,9145,0,1,0,462,1,1,0,0,2,0,0,0,0,4,0,0
369.5743,2,1,602,2,1613,0,1,0,294,1,1,0,0,2,0,1,0,0,2,0,0
5007.1451,6,0,28,3,18652,0,6,0,322,1,1,0,0,2,0,1,0,1,1,0,0
76.0674,2,1,683,2,28499,0,6,0,143,1,1,0,0,2,0,1,0,0,1,0,0
1735.0078,4,0,1502,6,1152,1,1,0,322,1,1,0,0,1,0,1,0,0,1,0,0
107.5705,2,1,541,1,12667,0,5,3,220,1,1,0,0,2,1,1,0,0,2,0,0
